input_path,dxf_path,png_path,geom_json_path,index_success,index_drawing_id,index_file_hash,search_status,search_success,total_matches,duplicate_count,similar_count,final_level,timing_total_ms,error
/app/data/dedupcad_batch/input/J1424042-00出料正压隔离器v1.dxf,/app/data/dedupcad_batch/input/J1424042-00出料正压隔离器v1.dxf,/app/data/dedupcad_batch/work/J1424042-00出料正压隔离器v1.png,/app/data/dedupcad_batch/work/J1424042-00出料正压隔离器v1.v2.json,,,,completed,True,2,2,0,4,2133.3174272440374,
/app/data/dedupcad_batch/input/J1424042-00出料正压隔离器v2.dxf,/app/data/dedupcad_batch/input/J1424042-00出料正压隔离器v2.dxf,/app/data/dedupcad_batch/work/J1424042-00出料正压隔离器v2.png,/app/data/dedupcad_batch/work/J1424042-00出料正压隔离器v2.v2.json,,,,completed,True,2,2,0,4,1849.0651866886765,
/app/data/dedupcad_batch/input/J1424042-51-01-08对接法兰v1.dxf,/app/data/dedupcad_batch/input/J1424042-51-01-08对接法兰v1.dxf,/app/data/dedupcad_batch/work/J1424042-51-01-08对接法兰v1.png,/app/data/dedupcad_batch/work/J1424042-51-01-08对接法兰v1.v2.json,,,,completed,True,1,1,0,4,267.95955625129864,
/app/data/dedupcad_batch/input/J1424042-51-01-08对接法兰v2.dxf,/app/data/dedupcad_batch/input/J1424042-51-01-08对接法兰v2.dxf,/app/data/dedupcad_batch/work/J1424042-51-01-08对接法兰v2.png,/app/data/dedupcad_batch/work/J1424042-51-01-08对接法兰v2.v2.json,,,,completed,True,1,1,0,4,341.52321505825967,
/app/data/dedupcad_batch/input/J2824002-06上封头组件v1.dxf,/app/data/dedupcad_batch/input/J2824002-06上封头组件v1.dxf,/app/data/dedupcad_batch/work/J2824002-06上封头组件v1.png,/app/data/dedupcad_batch/work/J2824002-06上封头组件v1.v2.json,,,,completed,True,2,1,1,4,357.19230253016576,
/app/data/dedupcad_batch/input/J2824002-06上封头组件v2.dxf,/app/data/dedupcad_batch/input/J2824002-06上封头组件v2.dxf,/app/data/dedupcad_batch/work/J2824002-06上封头组件v2.png,/app/data/dedupcad_batch/work/J2824002-06上封头组件v2.v2.json,,,,completed,True,2,1,1,4,483.2395449047908,
/app/data/dedupcad_batch/input/J2825002-06上筒体组件v1.dxf,/app/data/dedupcad_batch/input/J2825002-06上筒体组件v1.dxf,/app/data/dedupcad_batch/work/J2825002-06上筒体组件v1.png,/app/data/dedupcad_batch/work/J2825002-06上筒体组件v1.v2.json,,,,completed,True,3,3,0,4,300.15705234836787,
/app/data/dedupcad_batch/input/J2825002-06上筒体组件v2.dxf,/app/data/dedupcad_batch/input/J2825002-06上筒体组件v2.dxf,/app/data/dedupcad_batch/work/J2825002-06上筒体组件v2.png,/app/data/dedupcad_batch/work/J2825002-06上筒体组件v2.v2.json,,,,completed,True,3,3,0,4,367.79892299091443,
/app/data/dedupcad_batch/input/J2825002-06上筒体组件v3.dxf,/app/data/dedupcad_batch/input/J2825002-06上筒体组件v3.dxf,/app/data/dedupcad_batch/work/J2825002-06上筒体组件v3.png,/app/data/dedupcad_batch/work/J2825002-06上筒体组件v3.v2.json,,,,completed,True,3,3,0,4,317.93820817256346,
/app/data/dedupcad_batch/input/J2825002-09下轴承支架组件v1.dxf,/app/data/dedupcad_batch/input/J2825002-09下轴承支架组件v1.dxf,/app/data/dedupcad_batch/work/J2825002-09下轴承支架组件v1.png,/app/data/dedupcad_batch/work/J2825002-09下轴承支架组件v1.v2.json,,,,completed,True,2,2,0,4,377.8029902023263,
/app/data/dedupcad_batch/input/J2825002-09下轴承支架组件v2.dxf,/app/data/dedupcad_batch/input/J2825002-09下轴承支架组件v2.dxf,/app/data/dedupcad_batch/work/J2825002-09下轴承支架组件v2.png,/app/data/dedupcad_batch/work/J2825002-09下轴承支架组件v2.v2.json,,,,completed,True,2,2,0,4,411.23717749724165,
/app/data/dedupcad_batch/input/J2825003-05下筒体组件v1.dxf,/app/data/dedupcad_batch/input/J2825003-05下筒体组件v1.dxf,/app/data/dedupcad_batch/work/J2825003-05下筒体组件v1.png,/app/data/dedupcad_batch/work/J2825003-05下筒体组件v1.v2.json,,,,completed,True,2,2,0,4,383.4370372351259,
/app/data/dedupcad_batch/input/J2825003-05下筒体组件v2.dxf,/app/data/dedupcad_batch/input/J2825003-05下筒体组件v2.dxf,/app/data/dedupcad_batch/work/J2825003-05下筒体组件v2.png,/app/data/dedupcad_batch/work/J2825003-05下筒体组件v2.v2.json,,,,completed,True,2,2,0,4,430.1587641821243,
/app/data/dedupcad_batch/input/J2925001-00再沸器v1.dxf,/app/data/dedupcad_batch/input/J2925001-00再沸器v1.dxf,/app/data/dedupcad_batch/work/J2925001-00再沸器v1.png,/app/data/dedupcad_batch/work/J2925001-00再沸器v1.v2.json,,,,completed,True,3,1,2,4,750.4389266250655,
/app/data/dedupcad_batch/input/J2925001-00再沸器v2.dxf,/app/data/dedupcad_batch/input/J2925001-00再沸器v2.dxf,/app/data/dedupcad_batch/work/J2925001-00再沸器v2.png,/app/data/dedupcad_batch/work/J2925001-00再沸器v2.v2.json,,,,completed,True,3,1,2,4,805.4360585520044,
/app/data/dedupcad_batch/input/J2925001-00再沸器v3.dxf,/app/data/dedupcad_batch/input/J2925001-00再沸器v3.dxf,/app/data/dedupcad_batch/work/J2925001-00再沸器v3.png,/app/data/dedupcad_batch/work/J2925001-00再沸器v3.v2.json,,,,completed,True,3,1,2,4,807.1142920525745,
/app/data/dedupcad_batch/input/J2925001-01-01人孔法兰v1.dxf,/app/data/dedupcad_batch/input/J2925001-01-01人孔法兰v1.dxf,/app/data/dedupcad_batch/work/J2925001-01-01人孔法兰v1.png,/app/data/dedupcad_batch/work/J2925001-01-01人孔法兰v1.v2.json,,,,completed,True,2,1,1,4,188.38107702322304,
/app/data/dedupcad_batch/input/J2925001-01-01人孔法兰v2.dxf,/app/data/dedupcad_batch/input/J2925001-01-01人孔法兰v2.dxf,/app/data/dedupcad_batch/work/J2925001-01-01人孔法兰v2.png,/app/data/dedupcad_batch/work/J2925001-01-01人孔法兰v2.v2.json,,,,completed,True,2,1,1,4,256.86814362416044,
/app/data/dedupcad_batch/input/J2925001-01人孔v1.dxf,/app/data/dedupcad_batch/input/J2925001-01人孔v1.dxf,/app/data/dedupcad_batch/work/J2925001-01人孔v1.png,/app/data/dedupcad_batch/work/J2925001-01人孔v1.v2.json,,,,completed,True,1,1,0,4,302.01604234753177,
/app/data/dedupcad_batch/input/J2925001-01人孔v2.dxf,/app/data/dedupcad_batch/input/J2925001-01人孔v2.dxf,/app/data/dedupcad_batch/work/J2925001-01人孔v2.png,/app/data/dedupcad_batch/work/J2925001-01人孔v2.v2.json,,,,completed,True,1,1,0,4,338.5961813037284,
/app/data/dedupcad_batch/input/J2925001-05管束v1.dxf,/app/data/dedupcad_batch/input/J2925001-05管束v1.dxf,/app/data/dedupcad_batch/work/J2925001-05管束v1.png,/app/data/dedupcad_batch/work/J2925001-05管束v1.v2.json,,,,completed,True,2,1,1,4,267.70253357244655,
/app/data/dedupcad_batch/input/J2925001-05管束v2.dxf,/app/data/dedupcad_batch/input/J2925001-05管束v2.dxf,/app/data/dedupcad_batch/work/J2925001-05管束v2.png,/app/data/dedupcad_batch/work/J2925001-05管束v2.v2.json,,,,completed,True,2,1,1,4,267.4998879083432,
/app/data/dedupcad_batch/input/J2925004-04-01底板v1.dxf,/app/data/dedupcad_batch/input/J2925004-04-01底板v1.dxf,/app/data/dedupcad_batch/work/J2925004-04-01底板v1.png,/app/data/dedupcad_batch/work/J2925004-04-01底板v1.v2.json,,,,completed,True,2,2,0,4,179.73070649895817,
/app/data/dedupcad_batch/input/J2925004-04-01底板v2.dxf,/app/data/dedupcad_batch/input/J2925004-04-01底板v2.dxf,/app/data/dedupcad_batch/work/J2925004-04-01底板v2.png,/app/data/dedupcad_batch/work/J2925004-04-01底板v2.v2.json,,,,completed,True,2,2,0,4,176.0936250211671,
/app/data/dedupcad_batch/input/J3025001-12轴承座v1.dxf,/app/data/dedupcad_batch/input/J3025001-12轴承座v1.dxf,/app/data/dedupcad_batch/work/J3025001-12轴承座v1.png,/app/data/dedupcad_batch/work/J3025001-12轴承座v1.v2.json,,,,completed,True,2,0,2,4,207.86413544556126,
/app/data/dedupcad_batch/input/J3025001-12轴承座v2.dxf,/app/data/dedupcad_batch/input/J3025001-12轴承座v2.dxf,/app/data/dedupcad_batch/work/J3025001-12轴承座v2.png,/app/data/dedupcad_batch/work/J3025001-12轴承座v2.v2.json,,,,completed,True,2,1,1,4,234.71946961944923,
/app/data/dedupcad_batch/input/LTJ012303106-0001超声波法兰.dxf,/app/data/dedupcad_batch/input/LTJ012303106-0001超声波法兰.dxf,/app/data/dedupcad_batch/work/LTJ012303106-0001超声波法兰.png,/app/data/dedupcad_batch/work/LTJ012303106-0001超声波法兰.v2.json,,,,completed,True,3,1,2,4,194.6542399819009,
/app/data/dedupcad_batch/input/LTJ012303106-0001超声波法兰v1.dxf,/app/data/dedupcad_batch/input/LTJ012303106-0001超声波法兰v1.dxf,/app/data/dedupcad_batch/work/LTJ012303106-0001超声波法兰v1.png,/app/data/dedupcad_batch/work/LTJ012303106-0001超声波法兰v1.v2.json,,,,completed,True,3,2,1,4,170.95867288298905,
/app/data/dedupcad_batch/input/LTJ012303106-0001超声波法兰v2.dxf,/app/data/dedupcad_batch/input/LTJ012303106-0001超声波法兰v2.dxf,/app/data/dedupcad_batch/work/LTJ012303106-0001超声波法兰v2.png,/app/data/dedupcad_batch/work/LTJ012303106-0001超声波法兰v2.v2.json,,,,completed,True,3,2,1,4,157.998014066834,
/app/data/dedupcad_batch/input/LTJ012303106-0030连接法兰(大)v1.dxf,/app/data/dedupcad_batch/input/LTJ012303106-0030连接法兰(大)v1.dxf,/app/data/dedupcad_batch/work/LTJ012303106-0030连接法兰(大)v1.png,/app/data/dedupcad_batch/work/LTJ012303106-0030连接法兰(大)v1.v2.json,,,,completed,True,2,2,0,4,298.04766905726865,
/app/data/dedupcad_batch/input/LTJ012303106-0030连接法兰(大)v2.dxf,/app/data/dedupcad_batch/input/LTJ012303106-0030连接法兰(大)v2.dxf,/app/data/dedupcad_batch/work/LTJ012303106-0030连接法兰(大)v2.png,/app/data/dedupcad_batch/work/LTJ012303106-0030连接法兰(大)v2.v2.json,,,,completed,True,2,2,0,4,273.59315217472613,
/app/data/dedupcad_batch/input/LTJ012306102-0084调节螺栓v1.dxf,/app/data/dedupcad_batch/input/LTJ012306102-0084调节螺栓v1.dxf,/app/data/dedupcad_batch/work/LTJ012306102-0084调节螺栓v1.png,/app/data/dedupcad_batch/work/LTJ012306102-0084调节螺栓v1.v2.json,,,,completed,True,2,1,1,4,260.6901238905266,
/app/data/dedupcad_batch/input/LTJ012306102-0084调节螺栓v2.dxf,/app/data/dedupcad_batch/input/LTJ012306102-0084调节螺栓v2.dxf,/app/data/dedupcad_batch/work/LTJ012306102-0084调节螺栓v2.png,/app/data/dedupcad_batch/work/LTJ012306102-0084调节螺栓v2.v2.json,,,,completed,True,1,1,0,4,177.6125215110369,
/app/data/dedupcad_batch/input/比较_LTJ012306102-0084调节螺栓v1 vs LTJ012306102-0084调节螺栓v2.dxf,/app/data/dedupcad_batch/input/比较_LTJ012306102-0084调节螺栓v1 vs LTJ012306102-0084调节螺栓v2.dxf,/app/data/dedupcad_batch/work/比较_LTJ012306102-0084调节螺栓v1 vs LTJ012306102-0084调节螺栓v2.png,/app/data/dedupcad_batch/work/比较_LTJ012306102-0084调节螺栓v1 vs LTJ012306102-0084调节螺栓v2.v2.json,,,,completed,True,2,1,1,4,257.850821595639,
